ID_Visitor,Visits,products_visits,products_category_visits,deviceCategory,campaign,medium,continent,Product_Category,CA
ID2942212781099976151,161,20,6,desktop,(not set),cpm,Americas,Drinkware,224.48
ID282580967786243960,125,51,8,desktop,(not set),(none),Americas,Apparel,223.56
ID4377180576553392275,216,50,4,tablet,(not set),(none),Americas,Apparel,221.96
ID9125898229130280539,77,54,9,desktop,(not set),(none),Americas,Lifestyle,221.7
ID9424126722376172691,44,23,5,desktop,(not set),(none),Americas,Lifestyle,219.7
ID9976366744327936965,23,8,3,desktop,(not set),(none),Americas,Apparel,219.56
ID28920166996312450,91,61,9,desktop,(not set),(none),Americas,Bags,219.56
ID28920166996312450,91,61,9,desktop,(not set),(none),Americas,Apparel,219.56
ID8681536568147881987,174,33,7,desktop,(not set),(none),Americas,Drinkware,215.84
ID8681536568147881987,174,33,7,desktop,(not set),(none),Americas,Apparel,215.84
ID8681536568147881987,174,33,7,desktop,(not set),(none),Americas,Office,215.84
ID2989490372994376329,247,68,11,desktop,(not set),(none),Americas,Accessories,215.04
ID2989490372994376329,247,68,11,desktop,(not set),(none),Americas,Drinkware,215.04
ID2989490372994376329,247,68,11,desktop,(not set),(none),Americas,Apparel,215.04
ID8050569800100708827,322,143,19,desktop,(not set),(none),Americas,Apparel,213.51
ID8050569800100708827,322,143,19,desktop,(not set),(none),Americas,Lifestyle,213.51
ID5627918840858473196,53,22,5,desktop,(not set),(none),Americas,Bags,211.96
ID3795227502963327300,337,88,12,desktop,(not set),(none),Americas,Apparel,211.88
ID3795227502963327300,337,88,12,desktop,(not set),(none),Americas,Office,211.88
ID3987795272144398890,230,72,10,desktop,(not set),(none),Americas,Apparel,211.08
ID3987795272144398890,230,72,10,desktop,(not set),(none),Americas,Office,211.08
ID1234072966949787632,210,73,11,desktop,(not set),(none),Americas,Office,209.96
ID1234072966949787632,210,73,11,desktop,(not set),(none),Americas,Bags,209.96
ID9116179941398163691,73,25,4,mobile,(not set),(none),Americas,Drinkware,209.91
ID9116179941398163691,73,25,4,mobile,(not set),(none),Americas,Apparel,209.91
ID2173668037003458952,36,24,6,mobile,(not set),(none),Americas,Office,205.88
ID2173668037003458952,36,24,6,mobile,(not set),(none),Americas,Bags,205.88
ID2173668037003458952,36,24,6,mobile,(not set),(none),Americas,Apparel,205.88
ID6895246311530693138,152,62,11,desktop,(not set),(none),Americas,Office,203.86
ID6895246311530693138,152,62,11,desktop,(not set),(none),Americas,Drinkware,203.86
ID4164473973717598175,345,92,15,desktop,(not set),(none),Americas,Drinkware,203.84
ID4164473973717598175,345,92,15,desktop,(not set),(none),Americas,Office,203.84
ID9997409246962677759,365,130,17,desktop,(not set),(none),Americas,Office,201.8
ID9997409246962677759,365,130,17,desktop,(not set),(none),Americas,Accessories,201.8
ID9997409246962677759,365,130,17,desktop,(not set),(none),Americas,Apparel,201.8
ID8936288144041600738,86,39,7,desktop,(not set),(none),Americas,Office,200.6
ID0395012696484203225,78,21,3,desktop,(not set),cpm,Americas,Apparel,197.96
ID9494133895731511288,46,24,3,desktop,(not set),(none),Americas,Apparel,197.16
ID4013506326100150914,71,36,6,desktop,(not set),(none),Americas,Lifestyle,197.04999999999998
ID4013506326100150914,71,36,6,desktop,(not set),(none),Americas,Office,197.04999999999998
ID4013506326100150914,71,36,6,desktop,(not set),(none),Americas,Electronics,197.04999999999998
ID2586051974603380942,188,90,14,desktop,(not set),(none),Americas,Office,196.29999999999998
ID2586051974603380942,188,90,14,desktop,(not set),(none),Americas,Drinkware,196.29999999999998
ID2586051974603380942,188,90,14,desktop,(not set),(none),Americas,Apparel,196.29999999999998
ID2586051974603380942,188,90,14,desktop,(not set),(none),Americas,Bags,196.29999999999998
ID3648845765125451961,212,110,21,desktop,(not set),(none),Americas,Apparel,195.8
ID3648845765125451961,212,110,21,desktop,(not set),(none),Americas,Electronics,195.8
ID3648845765125451961,212,110,21,desktop,(not set),(none),Americas,Drinkware,195.8
ID3648845765125451961,212,110,21,desktop,(not set),(none),Americas,Accessories,195.8
ID1799811796285351595,66,24,3,desktop,(not set),(none),Americas,Apparel,195.16
ID8991883753998763488,141,26,5,desktop,(not set),(none),Americas,Apparel,195.16
ID4773136139891314201,156,51,6,desktop,(not set),(none),Americas,Apparel,194.91
ID3756657782077054596,358,96,12,desktop,(not set),(none),Americas,${productitem.product.origCatName},193.99
ID3756657782077054596,358,96,12,desktop,(not set),(none),Americas,Office,193.99
ID9113941842423951510,37,11,4,desktop,(not set),referral,Americas,Electronics,193.77
ID5749321926429914801,234,102,15,desktop,(not set),(none),Americas,Bags,193.11
ID5749321926429914801,234,102,15,desktop,(not set),(none),Americas,Apparel,193.11
ID5749321926429914801,234,102,15,desktop,(not set),(none),Americas,Electronics,193.11
ID6507463560361845015,105,53,10,desktop,(not set),(none),Americas,Office,192.87
ID6507463560361845015,105,53,10,desktop,(not set),(none),Americas,Drinkware,192.87
ID651435875392157361,738,198,27,desktop,(not set),(none),Americas,Apparel,191.88
ID651435875392157361,738,198,27,desktop,(not set),(none),Americas,Office,191.88
ID8269418639715927246,116,40,6,desktop,(not set),(none),Americas,Apparel,191.16
ID1051011505406858792,211,101,15,desktop,(not set),(none),Americas,Office,190.31999999999996
ID1051011505406858792,211,101,15,desktop,(not set),(none),Americas,Drinkware,190.31999999999996
ID5216295436197840308,99,33,3,desktop,(not set),(none),Americas,Apparel,189.92
ID8091479699447776041,498,156,23,desktop,(not set),(none),Americas,Office,189.88
ID8091479699447776041,498,156,23,desktop,(not set),(none),Americas,Apparel,189.88
ID2997672988390707183,190,49,7,desktop,(not set),(none),Americas,Apparel,188.91
ID8688274309849590379,519,93,14,desktop,(not set),(none),Americas,Office,188.88
ID8688274309849590379,519,93,14,desktop,(not set),(none),Americas,Apparel,188.88
ID5712068909667694564,168,100,16,desktop,(not set),(none),Americas,Office,187.76
ID5712068909667694564,168,100,16,desktop,(not set),(none),Americas,Electronics,187.76
ID9600570327260491637,256,86,13,desktop,(not set),(none),Americas,Drinkware,187.04
ID9600570327260491637,256,86,13,desktop,(not set),(none),Americas,Lifestyle,187.04
ID7346307461579354249,142,84,14,desktop,(not set),(none),Americas,Office,186.48
ID7346307461579354249,142,84,14,desktop,(not set),(none),Americas,Apparel,186.48
ID1336773302249657175,110,27,5,desktop,(not set),(none),Americas,Apparel,186.28
ID4186017304980916856,294,140,23,desktop,(not set),(none),Americas,Apparel,185.96
ID4244483702227982488,51,33,4,desktop,(not set),(none),Americas,Apparel,185.96
ID4186017304980916856,294,140,23,desktop,(not set),(none),Americas,Headgear,185.96
ID278294025625890361,221,93,14,desktop,(not set),(none),Americas,Apparel,185.95
ID278294025625890361,221,93,14,desktop,(not set),(none),Americas,Lifestyle,185.95
ID5358347730935302771,201,35,5,desktop,(not set),(none),Americas,Apparel,185.91
ID292962023286659973,134,52,9,tablet,(not set),(none),Americas,Drinkware,185.82
ID292962023286659973,134,52,9,tablet,(not set),(none),Americas,Office,185.82
ID5322647281273394500,106,51,11,desktop,(not set),(none),Americas,Drinkware,185.44
ID5322647281273394500,106,51,11,desktop,(not set),(none),Americas,Apparel,185.44
ID5322647281273394500,106,51,11,desktop,(not set),(none),Americas,Accessories,185.44
ID5322647281273394500,106,51,11,desktop,(not set),(none),Americas,Lifestyle,185.44
ID7148144150778064807,346,127,19,desktop,(not set),(none),Americas,Drinkware,185.28
ID7148144150778064807,346,127,19,desktop,(not set),(none),Americas,Apparel,185.28
ID7148144150778064807,346,127,19,desktop,(not set),(none),Americas,Office,185.28
ID1631417180035527260,215,92,17,desktop,(not set),referral,Americas,Office,183.88
ID1631417180035527260,215,92,17,desktop,(not set),referral,Americas,Electronics,183.88
ID1631417180035527260,215,92,17,desktop,(not set),referral,Americas,Apparel,183.88
ID1631417180035527260,215,92,17,desktop,(not set),referral,Americas,Drinkware,183.88
ID4930078129398561333,30,15,4,desktop,(not set),(none),Americas,Drinkware,183.6
ID1627561548063707415,107,55,8,desktop,(not set),(none),Americas,Apparel,183.51
ID1912325776785517959,60,25,3,desktop,(not set),(none),Americas,Apparel,182.93
ID0244256673220806549,353,172,26,desktop,(not set),(none),Americas,Electronics,182.74
ID0244256673220806549,353,172,26,desktop,(not set),(none),Americas,Accessories,182.74
ID3570284952484252371,124,76,12,desktop,(not set),(none),Americas,Office,182.28
ID3570284952484252371,124,76,12,desktop,(not set),(none),Americas,Electronics,182.28
ID3570284952484252371,124,76,12,desktop,(not set),(none),Americas,Apparel,182.28
ID3570284952484252371,124,76,12,desktop,(not set),(none),Americas,Google,182.28
ID6846461498019259456,372,172,27,desktop,(not set),(none),Americas,Apparel,182.10000000000002
ID6846461498019259456,372,172,27,desktop,(not set),(none),Americas,Office,182.10000000000002
ID0175518117099857981,119,25,3,mobile,(not set),organic,Americas,Apparel,181.96
ID0249200089780217479,127,50,8,mobile,(not set),(none),Americas,Apparel,181.88
ID0249200089780217479,127,50,8,mobile,(not set),(none),Americas,Electronics,181.88
ID0249200089780217479,127,50,8,mobile,(not set),(none),Americas,Drinkware,181.88
ID0249200089780217479,127,50,8,mobile,(not set),(none),Americas,Office,181.88
ID1459983608838100423,93,54,6,desktop,(not set),(none),Americas,Apparel,180.76
ID9079614112770240084,287,147,20,desktop,(not set),(none),Americas,Lifestyle,180.75
ID7190366246319919792,130,57,8,desktop,(not set),(none),Americas,Apparel,179.91
ID6080228231224064778,185,93,13,desktop,(not set),(none),Americas,Apparel,179.25
ID6080228231224064778,185,93,13,desktop,(not set),(none),Americas,Lifestyle,179.25
ID528231576022767993,162,71,13,desktop,(not set),(none),Americas,Drinkware,179.08
ID528231576022767993,162,71,13,desktop,(not set),(none),Americas,Apparel,179.08
ID528231576022767993,162,71,13,desktop,(not set),(none),Americas,Lifestyle,179.08
ID5921955043410577506,85,42,7,desktop,(not set),(none),Americas,Lifestyle,179.04
ID5921955043410577506,85,42,7,desktop,(not set),(none),Americas,Apparel,179.04
ID8582544988720326355,246,114,16,desktop,(not set),(none),Americas,Bags,177.96
ID8582544988720326355,246,114,16,desktop,(not set),(none),Americas,Electronics,177.96
ID2831548695576636242,58,27,6,desktop,(not set),(none),Americas,Apparel,175.96
ID7616789203807782311,208,109,14,desktop,(not set),(none),Americas,Apparel,175.96
ID2831548695576636242,58,27,6,desktop,(not set),(none),Americas,Office,175.96
ID9164894477297734993,96,36,7,desktop,(not set),organic,Americas,Office,175.88
ID9164894477297734993,96,36,7,desktop,(not set),organic,Americas,Apparel,175.88
ID7657672545443379106,303,140,23,desktop,(not set),referral,Americas,Apparel,175.44
ID7657672545443379106,303,140,23,desktop,(not set),referral,Americas,Lifestyle,175.44
ID7657672545443379106,303,140,23,desktop,(not set),referral,Americas,Housewares,175.44
ID5086041801666974799,197,102,14,desktop,(not set),(none),Americas,Apparel,175.35
ID636165671438716582,461,185,27,desktop,(not set),(none),Americas,Waze,175.10999999999999
ID636165671438716582,461,185,27,desktop,(not set),(none),Americas,Drinkware,175.10999999999999
ID636165671438716582,461,185,27,desktop,(not set),(none),Americas,Backpacks,175.10999999999999
ID2263874374627120387,77,25,3,desktop,(not set),(none),Americas,Headgear,173.91
ID0277222292888807077,113,62,10,desktop,(not set),(none),Americas,Apparel,173.91
ID0277222292888807077,113,62,10,desktop,(not set),(none),Americas,Drinkware,173.91
ID4370268639929292773,148,63,10,desktop,(not set),(none),Americas,Lifestyle,173.9
ID4370268639929292773,148,63,10,desktop,(not set),(none),Americas,Office,173.9
ID4370268639929292773,148,63,10,desktop,(not set),(none),Americas,Apparel,173.9
ID4370268639929292773,148,63,10,desktop,(not set),organic,Americas,Apparel,173.9
ID0230412258531789338,154,100,13,desktop,(not set),(none),Americas,Drinkware,173.31
ID0230412258531789338,154,100,13,desktop,(not set),(none),Americas,Apparel,173.31
ID7563655790456641337,67,13,2,desktop,(not set),(none),Americas,Office,172.64999999999998
ID5409985606814283467,239,37,8,desktop,(not set),(none),Americas,Lifestyle,172.5
ID5409985606814283467,239,37,8,desktop,(not set),(none),Americas,Accessories,172.5
ID5409985606814283467,239,37,8,desktop,(not set),(none),Americas,Office,172.5
ID0246574639180766080,36,15,4,desktop,(not set),(none),Americas,Office,172.10999999999999
ID0246574639180766080,36,15,4,desktop,(not set),(none),Americas,Apparel,172.10999999999999
ID0246574639180766080,36,15,4,desktop,(not set),(none),Americas,Lifestyle,172.10999999999999
ID191995188120830505,406,171,27,desktop,(not set),(none),Americas,Office,171.8
ID191995188120830505,406,171,27,desktop,(not set),(none),Americas,Bags,171.8
ID191995188120830505,406,171,27,desktop,(not set),(none),Americas,Lifestyle,171.8
ID1466669446695203037,310,84,15,desktop,(not set),(none),Oceania,Office,171.8
ID1466669446695203037,310,84,15,desktop,(not set),(none),Oceania,Notebooks & Journals,171.8
ID1466669446695203037,310,84,15,desktop,(not set),(none),Oceania,Bottles,171.8
ID191995188120830505,406,171,27,desktop,(not set),(none),Americas,Drinkware,171.8
ID1466669446695203037,310,84,15,desktop,(not set),(none),Oceania,Apparel,171.8
ID6491540923098115435,43,12,2,desktop,(not set),(none),Americas,Apparel,169.96
ID2682327128551926564,39,25,3,desktop,(not set),(none),Americas,Apparel,169.9
ID7085536598312331292,135,43,8,mobile,(not set),(none),Americas,Bottles,169.88
ID7085536598312331292,135,43,8,mobile,(not set),(none),Americas,Office,169.88
ID7085536598312331292,135,43,8,mobile,(not set),(none),Americas,Apparel,169.88
ID0204360574486607491,271,112,17,desktop,(not set),(none),Americas,Apparel,169.32
ID0204360574486607491,271,112,17,desktop,(not set),(none),Americas,Drinkware,169.32
ID7772930465282378163,266,60,10,desktop,(not set),(none),Americas,Office,167.91
ID7772930465282378163,266,60,10,desktop,(not set),(none),Americas,Apparel,167.91
ID4884017973587973729,175,69,9,desktop,(not set),(none),Americas,Apparel,167.91
ID1796752581308376483,88,56,9,desktop,(not set),(none),Americas,Office,167.8
ID1796752581308376483,88,56,9,desktop,(not set),(none),Americas,Apparel,167.8
ID1796752581308376483,88,56,9,desktop,(not set),(none),Americas,Drinkware,167.8
ID1277222785270876004,224,102,14,desktop,(not set),(none),Americas,Office,167.08
ID1277222785270876004,224,102,14,desktop,(not set),(none),Americas,Drinkware,167.08
ID1277222785270876004,224,102,14,desktop,(not set),(none),Americas,Headgear,167.08
ID1508794680190064090,149,37,6,desktop,(not set),cpm,Americas,Apparel,166.10999999999999
ID730475210878766422,183,75,12,desktop,(not set),(none),Americas,Electronics,165.96
ID6458843567319176557,192,71,12,desktop,(not set),(none),Americas,Apparel,165.96
ID730475210878766422,183,75,12,desktop,(not set),(none),Americas,Apparel,165.96
ID6358287541607688443,111,35,5,desktop,(not set),(none),Americas,Drinkware,165.87
ID5249500616304412243,75,46,7,mobile,(not set),(none),Americas,Electronics,165.8
ID5249500616304412243,75,46,7,mobile,(not set),(none),Americas,Office,165.8
ID3474262337199382231,86,27,3,desktop,(not set),(none),Americas,Apparel,164.91
ID5620325243593329832,75,37,6,desktop,(not set),(none),Americas,Drinkware,163.10999999999999
ID5620325243593329832,75,37,6,desktop,(not set),(none),Americas,Apparel,163.10999999999999
ID754193085382700442,77,40,6,desktop,(not set),(none),Americas,Headgear,161.96
ID754193085382700442,77,40,6,desktop,(not set),(none),Americas,Apparel,161.96
ID1927175312147751345,190,84,12,desktop,(not set),(none),Americas,Apparel,161.91
ID5901766721898280376,148,48,7,desktop,(not set),(none),Americas,Drinkware,161.88
ID5901766721898280376,148,48,7,desktop,(not set),(none),Americas,Lifestyle,161.88
ID6448992994015431295,392,130,19,desktop,(not set),(none),Americas,Apparel,161.69
ID6448992994015431295,392,130,19,desktop,(not set),(none),Americas,Lifestyle,161.69
ID6448992994015431295,392,130,19,desktop,(not set),(none),Americas,Accessories,161.69
ID543654610852010937,182,34,6,desktop,(not set),(none),Americas,Apparel,161.31
ID0777922178356486144,202,69,9,desktop,(not set),(none),Americas,Apparel,161.31
ID2640118849316353391,243,73,10,desktop,(not set),(none),Americas,Lifestyle,161.0
ID2640118849316353391,243,73,10,desktop,(not set),(none),Americas,Office,161.0
ID5982288201667188670,71,27,6,desktop,(not set),(none),Americas,Apparel,160.52
ID5982288201667188670,71,27,6,desktop,(not set),(none),Americas,Drinkware,160.52
ID4660934654916749166,87,28,4,desktop,(not set),(none),Americas,Apparel,160.36
ID9493021416478611124,108,55,6,desktop,(not set),(none),Americas,Apparel,160.10999999999999
ID4743363472657714234,263,136,18,desktop,(not set),(none),Americas,Drinkware,160.10999999999999
ID4743363472657714234,263,136,18,desktop,(not set),(none),Americas,Apparel,160.10999999999999
ID6579892662403001804,74,43,5,desktop,(not set),referral,Americas,Apparel,159.96
ID1063651652107093288,240,72,14,desktop,(not set),(none),Americas,Apparel,159.7
ID1063651652107093288,240,72,14,desktop,(not set),(none),Americas,Lifestyle,159.7
ID1063651652107093288,240,72,14,desktop,(not set),(none),Americas,Drinkware,159.7
ID1063651652107093288,240,72,14,desktop,(not set),(none),Americas,Electronics,159.7
ID7313318075791277817,238,101,14,desktop,(not set),(none),Europe,Apparel,159.04
ID7313318075791277817,238,101,14,desktop,(not set),(none),Europe,Drinkware,159.04
ID7313318075791277817,238,101,14,desktop,(not set),(none),Europe,Bags,159.04
ID077910788641080085,86,22,5,desktop,(not set),(none),Americas,Apparel,158.97
ID4795764855587336001,132,57,8,desktop,(not set),(none),Americas,Apparel,158.91
ID7790208263336496144,116,36,6,desktop,(not set),(none),Americas,Apparel,158.28
ID7790208263336496144,116,36,6,desktop,(not set),(none),Americas,Drinkware,158.28
ID4631387008230942901,63,39,6,desktop,(not set),(none),Americas,Office,155.9
ID4631387008230942901,63,39,6,desktop,(not set),(none),Americas,Apparel,155.9
ID7211816795921364108,209,124,16,desktop,(not set),(none),Americas,Office,155.52
ID7211816795921364108,209,124,16,desktop,(not set),(none),Americas,Drinkware,155.52
ID5849605114063721610,60,13,3,desktop,(not set),(none),Americas,Drinkware,155.39999999999998
ID5849605114063721610,60,13,3,desktop,(not set),(none),Americas,Bottles,155.39999999999998
ID0730124493043113245,207,88,12,desktop,(not set),(none),Americas,Office,152.84
ID6087342617338245848,338,117,22,mobile,AW - Dynamic Search Ads Whole Site,cpc,Americas,Office,152.7
ID6087342617338245848,338,117,22,mobile,AW - Dynamic Search Ads Whole Site,cpc,Americas,Electronics,152.7
ID6087342617338245848,338,117,22,mobile,AW - Dynamic Search Ads Whole Site,cpc,Americas,Bags,152.7
ID4373501148978271685,232,146,23,desktop,(not set),(none),Americas,Bags,151.76
ID4373501148978271685,232,146,23,desktop,(not set),(none),Americas,Lifestyle,151.76
ID4373501148978271685,232,146,23,desktop,(not set),(none),Americas,Office,151.76
ID2395484494080602357,122,32,6,desktop,(not set),(none),Americas,Apparel,151.71
ID2395484494080602357,122,32,6,desktop,(not set),(none),Americas,Drinkware,151.71
ID1912171696404614362,285,61,7,desktop,(not set),(none),Americas,Apparel,151.16
ID4100243947088783573,96,47,7,desktop,(not set),(none),Americas,Office,151.07999999999998
ID4100243947088783573,96,47,7,desktop,(not set),(none),Americas,Drinkware,151.07999999999998
ID1864017936714423665,275,137,22,desktop,(not set),(none),Americas,Drinkware,149.79
ID1864017936714423665,275,137,22,desktop,(not set),(none),Americas,Apparel,149.79
ID6862738062437634632,73,39,5,desktop,(not set),(none),Americas,Apparel,149.16
ID3408469727987156299,29,15,4,desktop,(not set),(none),Americas,Drinkware,148.93
ID2434821222031951612,75,40,7,desktop,(not set),(none),Americas,Apparel,147.84
ID2434821222031951612,75,40,7,desktop,(not set),(none),Americas,Office,147.84
ID2434821222031951612,75,40,7,desktop,(not set),(none),Americas,Lifestyle,147.84
ID7754442050009166377,228,26,7,mobile,(not set),(none),Americas,Apparel,147.76
ID7754442050009166377,228,26,7,mobile,(not set),(none),Americas,Drinkware,147.76
ID7754442050009166377,228,26,7,mobile,(not set),(none),Americas,Office,147.76
ID7754442050009166377,228,26,7,mobile,(not set),(none),Americas,Notebooks & Journals,147.76
ID2973611363966262012,100,24,3,desktop,(not set),(none),Americas,Apparel,147.12
ID1486156672928256962,161,78,10,desktop,(not set),(none),Americas,Apparel,146.91
ID514366605460721708,70,12,2,desktop,(not set),(none),Americas,Apparel,146.31
ID1268621517820517686,64,38,6,desktop,(not set),(none),Americas,Apparel,145.71
ID8993704269203931826,59,42,6,tablet,(not set),(none),Americas,Apparel,143.96
ID8993704269203931826,59,42,6,tablet,(not set),(none),Americas,Electronics,143.96
ID8832840235464460612,158,89,13,desktop,(not set),(none),Americas,Apparel,143.91
ID911428964962660656,157,86,13,desktop,(not set),(none),Americas,Apparel,143.91
ID8832840235464460612,158,89,13,desktop,(not set),(none),Americas,Electronics,143.91
ID2411322974724385937,211,75,10,desktop,(not set),(none),Americas,Apparel,142.73000000000002
ID6797327850087338835,93,40,6,desktop,(not set),(none),Americas,Apparel,142.16
ID6797327850087338835,93,40,6,desktop,(not set),(none),Americas,Office,142.16
ID6797327850087338835,93,40,6,desktop,(not set),(none),Americas,Drinkware,142.16
ID9368618189538624238,143,66,10,mobile,(not set),(none),Americas,Waze,141.63
ID9368618189538624238,143,66,10,mobile,(not set),(none),Americas,Office,141.63
ID9368618189538624238,143,66,10,mobile,(not set),(none),Americas,Drinkware,141.63
ID9155733677303509015,36,15,4,desktop,(not set),(none),Americas,Apparel,141.16
ID2166926649177824953,22,14,3,desktop,(not set),organic,Americas,Electronics,140.95
ID944798354555847366,375,97,17,tablet,(not set),organic,Americas,Apparel,139.92
ID224703071908989026,270,68,12,desktop,(not set),(none),Americas,Lifestyle,138.94
ID224703071908989026,270,68,12,desktop,(not set),(none),Americas,Apparel,138.94
ID224703071908989026,270,68,12,desktop,(not set),(none),Americas,Office,138.94
ID5571134167525612078,24,15,4,desktop,(not set),(none),Americas,Office,138.0
ID7737545548847540539,80,24,3,desktop,(not set),(none),Americas,Apparel,137.96
ID0585708896049892,69,34,4,desktop,(not set),(none),Americas,Apparel,137.91
ID6353231226148856209,181,103,15,desktop,(not set),(none),Americas,Office,137.88
ID6353231226148856209,181,103,15,desktop,(not set),(none),Americas,Apparel,137.88
ID0750546000132360677,159,102,15,desktop,(not set),(none),Americas,Apparel,137.31
ID0750546000132360677,159,102,15,desktop,(not set),(none),Americas,Drinkware,137.31
ID7183850423980283722,75,36,4,desktop,(not set),(none),Americas,Apparel,137.16
ID594032029140324639,208,124,18,desktop,(not set),(none),Americas,Office,137.08
ID594032029140324639,208,124,18,desktop,(not set),(none),Americas,Apparel,137.08
ID3680637680353518403,162,49,7,desktop,(not set),(none),Americas,Apparel,136.71
ID6691771095027731329,207,34,8,desktop,(not set),(none),Americas,Apparel,136.71
ID6691771095027731329,207,34,8,desktop,(not set),(none),Americas,Drinkware,136.71
ID3680637680353518403,162,49,7,desktop,(not set),(none),Americas,Office,136.71
ID7594746937801444625,266,117,16,desktop,(not set),(none),Americas,Drinkware,136.56
ID7594746937801444625,266,117,16,desktop,(not set),(none),Americas,Office,136.56
ID7594746937801444625,266,117,16,desktop,(not set),(none),Americas,Apparel,136.56
ID4583098107684907921,139,33,4,desktop,(not set),(none),Americas,Apparel,136.10999999999999
ID9554575617548923526,63,24,3,desktop,(not set),(none),Americas,Apparel,136.10999999999999
ID7183073463207684020,35,11,3,desktop,(not set),(none),Americas,Apparel,135.96
ID0453417896500580053,87,33,5,desktop,(not set),(none),Americas,Apparel,135.92
ID6877000758509218039,169,67,12,desktop,(not set),(none),Americas,Lifestyle,134.91
ID6877000758509218039,169,67,12,desktop,(not set),(none),Americas,Office,134.91
ID8596862850387134224,103,53,9,mobile,(not set),(none),Americas,Drinkware,134.91
ID6877000758509218039,169,67,12,desktop,(not set),(none),Americas,Apparel,134.91
ID8596862850387134224,103,53,9,mobile,(not set),(none),Americas,Apparel,134.91
ID2650142233022384920,19,9,2,desktop,(not set),(none),Asia,Electronics,134.85
ID5921438305564932958,70,50,8,desktop,(not set),(none),Americas,Drinkware,134.72
ID5921438305564932958,70,50,8,desktop,(not set),(none),Americas,Office,134.72
ID6481113263464531302,285,168,23,desktop,(not set),(none),Americas,Office,133.96
ID7400153334064056683,435,90,11,desktop,(not set),(none),Americas,Office,133.96
ID5431240026017459443,150,85,11,desktop,(not set),(none),Americas,Office,133.8
ID227952716086847756,153,70,12,desktop,(not set),(none),Americas,Drinkware,133.71
ID227952716086847756,153,70,12,desktop,(not set),(none),Americas,Apparel,133.71
ID7547767069516152606,39,20,3,desktop,(not set),(none),Americas,Apparel,133.56
ID3779884879150825384,176,98,13,desktop,(not set),(none),Americas,Headgear,132.51
ID3779884879150825384,176,98,13,desktop,(not set),(none),Americas,Apparel,132.51
ID3779884879150825384,176,98,13,desktop,(not set),(none),Americas,Drinkware,132.51
ID5172416976475241536,76,51,10,desktop,(not set),(none),Americas,Office,132.51
ID5172416976475241536,76,51,10,desktop,(not set),(none),Americas,Waze,132.51
ID5172416976475241536,76,51,10,desktop,(not set),(none),Americas,Drinkware,132.51
ID4242172639873299272,36,13,2,desktop,(not set),(none),Americas,Apparel,131.98
ID6957143257664287020,49,17,5,mobile,(not set),(none),Americas,Apparel,131.91
ID6957143257664287020,49,17,5,mobile,(not set),(none),Americas,Office,131.91
ID4390937504431620724,212,108,17,desktop,(not set),(none),Americas,Apparel,131.88
ID4390937504431620724,212,108,17,desktop,(not set),(none),Americas,Lifestyle,131.88
ID4390937504431620724,212,108,17,desktop,(not set),(none),Americas,Drinkware,131.88
ID638910012539429673,36,13,2,desktop,(not set),(none),Americas,Apparel,130.98
ID5944044194057529877,117,72,10,desktop,(not set),(none),Americas,Apparel,130.76
ID4184351765093293485,76,42,8,desktop,(not set),(none),Americas,Lifestyle,130.28
ID4184351765093293485,76,42,8,desktop,(not set),(none),Americas,Drinkware,130.28
ID4184351765093293485,76,42,8,desktop,(not set),(none),Americas,Bags,130.28
ID6168219447090843569,193,125,17,desktop,(not set),(none),Americas,Drinkware,130.10999999999999
ID6168219447090843569,193,125,17,desktop,(not set),(none),Americas,Apparel,130.10999999999999
ID700797453714688888,42,13,2,desktop,(not set),(none),Americas,Apparel,129.98
ID4742516716194612125,52,24,3,desktop,(not set),(none),Americas,Apparel,129.96
ID9349364692544549739,117,71,11,desktop,(not set),(none),Americas,Electronics,129.51
ID9349364692544549739,117,71,11,desktop,(not set),(none),Americas,Apparel,129.51
ID9349364692544549739,117,71,11,desktop,(not set),(none),Americas,Office,129.51
ID7450862049722666646,268,93,11,mobile,(not set),(none),Americas,Office,128.94
ID7450862049722666646,268,93,11,mobile,(not set),(none),Americas,Apparel,128.94
ID5535005184327242090,314,95,13,desktop,(not set),(none),Americas,Apparel,128.91
ID5535005184327242090,314,95,13,desktop,(not set),(none),Americas,Office,128.91
ID0533361455920078502,87,51,8,desktop,(not set),(none),Americas,Office,128.85000000000002
ID0533361455920078502,87,51,8,desktop,(not set),(none),Americas,Apparel,128.85000000000002
ID9418685082988026045,149,57,7,desktop,(not set),(none),Americas,Apparel,128.35000000000002
ID0200510094584379080,159,83,14,desktop,(not set),(none),Americas,${productitem.product.origCatName},127.05000000000001
ID0200510094584379080,159,83,14,desktop,(not set),(none),Americas,Bags,127.05000000000001
ID0200510094584379080,159,83,14,desktop,(not set),(none),Americas,Lifestyle,127.05000000000001
ID0773667646845315582,178,124,18,desktop,(not set),(none),Americas,Office,126.98
ID0773667646845315582,178,124,18,desktop,(not set),(none),Americas,Apparel,126.98
ID9972597816595372004,160,68,7,desktop,(not set),(none),Americas,Drinkware,125.96
ID5948399215486527929,118,55,7,desktop,(not set),(none),Americas,${productitem.product.origCatName},125.94
ID5948399215486527929,118,55,7,desktop,(not set),(none),Americas,Apparel,125.94
ID1192017691376651949,96,58,12,desktop,(not set),(none),Americas,Electronics,125.91
ID1192017691376651949,96,58,12,desktop,(not set),(none),Americas,Drinkware,125.91
